dataset,parent_to_true_um,angle_vel_true_deg,n_gt_children,p_true_ilp,t,src_ilp_id,tgt_ilp_id,p_true_model,rank_true_among_sources,n_sources_in_pair
6bba_05b6850b,1.1490485194281397,64.89590974977861,1,0.9282132983207703,97,6965.0,7035.0,0.92822265625,1.0,68.0
6bba_05b6850b,0.0,,1,0.9874351024627686,52,3654.0,3734.0,0.9873046875,1.0,80.0
6bba_05b6850b,0.40625,,1,0.8275588154792786,58,4199.0,4277.0,0.82763671875,1.0,81.0
6bba_05b6850b,2.6012692214570947,159.62356478616366,1,0.9107692241668701,69,5029.0,5103.0,0.91064453125,1.0,73.0
6bba_05b6850b,0.9084026158592896,102.52880770915151,1,0.9765169620513916,70,5045.0,5112.0,0.9765625,1.0,74.0
6bba_05b6850b,2.368824207280903,161.56505117707803,1,0.9396491646766663,68,4954.0,5029.0,0.939453125,1.0,73.0
6bba_05b6850b,0.40625,135.0,1,0.8965870141983032,6,531.0,606.0,0.896484375,1.0,72.0
6bba_05b6850b,1.6750116604071745,90.0,1,0.979246199131012,19,1496.0,1567.0,0.97900390625,1.0,76.0
6bba_05b6850b,0.9084026158592896,63.43494882292201,1,0.986924409866333,90,6499.0,6570.0,0.98681640625,1.0,68.0
6bba_05b6850b,1.8168052317185792,71.56505117707799,1,0.9721301198005676,92,6663.0,6729.0,0.97216796875,1.0,61.0
6bba_05b6850b,0.40625,102.60438264837919,1,,71,5148.0,5232.0,0.1123046875,2.0,83.0
6bba_05b6850b,0.40625,103.63302222536642,1,0.9742098450660706,35,2481.0,2539.0,0.97412109375,1.0,57.0
6bba_05b6850b,1.8168052317185792,66.42182152179818,1,0.9768228530883789,1,95.0,179.0,0.97705078125,1.0,81.0
6bba_05b6850b,1.4647552056572457,93.74821518784054,1,0.981956422328949,25,1877.0,1942.0,0.98193359375,1.0,68.0
6bba_05b6850b,1.8168052317185792,,1,0.9349476099014282,0,21.0,95.0,0.93505859375,1.0,78.0
6bba_05b6850b,1.6750116604071745,80.12503860217872,1,0.9861997365951538,51,3577.0,3654.0,0.986328125,1.0,79.0
6bba_05b6850b,0.0,,1,0.9891633987426758,66,4775.0,4848.0,0.9892578125,1.0,74.0
6bba_05b6850b,0.0,,1,0.8880000710487366,89,6443.0,6511.0,0.88818359375,1.0,69.0
6bba_05b6850b,0.40625,45.0,1,0.926625669002533,74,5403.0,5473.0,0.9267578125,1.0,72.0
6bba_05b6850b,0.5745242597140698,109.47122063449069,1,0.9827849268913269,31,2245.0,2303.0,0.98291015625,1.0,59.0
6bba_05b6850b,0.8125,48.18968510422141,1,0.9057294726371765,47,3253.0,3325.0,0.90576171875,1.0,71.0
6bba_05b6850b,1.1490485194281397,90.0,1,0.8192698359489441,56,3988.0,4072.0,0.8193359375,1.0,88.0
6bba_05b6850b,1.7235727791422095,52.961594085237714,1,0.9614834189414978,24,1809.0,1877.0,0.96142578125,1.0,68.0
6bba_05b6850b,0.0,,1,0.9623534679412842,12,941.0,1018.0,0.96240234375,1.0,78.0
6bba_05b6850b,2.0714766773970688,143.96010656969617,1,0.985002338886261,15,1183.0,1254.0,0.98486328125,1.0,73.0
6bba_05b6850b,2.333728575156074,41.41293640546541,1,0.625636637210846,39,2758.0,2823.0,0.62548828125,1.0,64.0
6bba_05b6850b,0.40625,135.0,1,0.9713661074638367,72,5257.0,5330.0,0.97119140625,1.0,69.0
6bba_05b6850b,1.4647552056572457,70.92168567381346,1,0.9910525679588318,85,6155.0,6226.0,0.9912109375,1.0,71.0
6bba_05b6850b,0.40625,90.0,1,0.874010443687439,94,6800.0,6867.0,0.8740234375,1.0,70.0
6bba_05b6850b,1.625,90.0,1,0.9555433392524719,90,6517.0,6585.0,0.95556640625,1.0,68.0
6bba_05b6850b,1.6750116604071745,40.60129464500447,1,0.9856362342834473,31,2249.0,2307.0,0.98583984375,1.0,59.0
6bba_05b6850b,0.9084026158592896,,1,0.9316481351852417,53,3724.0,3808.0,0.931640625,1.0,83.0
6bba_05b6850b,1.8168052317185792,63.43494882292201,1,0.9863220453262329,30,2192.0,2249.0,0.986328125,1.0,59.0
6bba_05b6850b,1.6750116604071745,90.0,1,0.955896258354187,41,2849.0,2913.0,0.9560546875,1.0,66.0
6bba_05b6850b,0.9084026158592896,63.43494882292201,1,0.9649438261985779,11,862.0,936.0,0.96484375,1.0,73.0
6bba_05b6850b,1.4647552056572457,93.46981885589007,1,0.9871483445167542,80,5775.0,5851.0,0.9873046875,1.0,71.0
6bba_05b6850b,0.0,,1,0.5689290165901184,57,4122.0,4203.0,0.56884765625,1.0,80.0
6bba_05b6850b,1.1490485194281397,71.56505117707799,1,0.8603233695030212,79,5716.0,5783.0,0.8603515625,1.0,68.0
6bba_05b6850b,0.40625,109.47122063449069,1,0.9446159601211548,26,1939.0,2001.0,0.94482421875,1.0,64.0
6bba_05b6850b,0.0,,1,0.9799630045890808,38,2666.0,2733.0,0.97998046875,1.0,66.0
6bba_05b6850b,0.5745242597140698,71.56505117707799,1,0.9033937454223633,41,2857.0,2926.0,0.9033203125,1.0,66.0
6bba_05b6850b,0.0,,1,0.9223979711532593,52,3644.0,3724.0,0.92236328125,1.0,80.0
6bba_05b6850b,0.40625,68.1985905136482,1,0.9755628108978271,89,6487.0,6555.0,0.9755859375,1.0,69.0
6bba_05b6850b,0.9084026158592896,26.565051177077994,1,0.8890767693519592,78,5648.0,5716.0,0.88916015625,1.0,71.0
6bba_05b6850b,5.154734625807618,169.85660210506873,1,0.990645170211792,64,4618.0,4700.0,0.99072265625,1.0,82.0
6bba_05b6850b,0.5745242597140698,135.0,1,0.9869574308395386,83,6009.0,6080.0,0.98681640625,1.0,72.0
6bba_05b6850b,0.0,,1,0.9850716590881348,56,4046.0,4125.0,0.98486328125,1.0,88.0
6bba_05b6850b,1.21875,135.0,1,0.9483516216278076,88,6369.0,6443.0,0.9482421875,1.0,73.0
6bba_05b6850b,0.40625,,1,0.9867578148841858,89,6492.0,6560.0,0.98681640625,1.0,69.0
6bba_05b6850b,2.7252078475778685,15.25511870305774,1,0.9731066226959229,37,2599.0,2657.0,0.97314453125,1.0,54.0
6bba_05b6850b,3.72334275215162,117.57504771047678,1,0.9330151677131653,3,283.0,360.0,0.93310546875,1.0,79.0
6bba_05b6850b,0.9084026158592896,96.22685029713438,1,0.9290985465049744,29,2125.0,2188.0,0.92919921875,1.0,65.0
6bba_05b6850b,0.9084026158592896,69.56068242674176,1,0.980693519115448,61,4435.0,4511.0,0.98046875,1.0,77.0
6bba_05b6850b,1.8168052317185792,161.56505117707798,1,0.833137035369873,91,6581.0,6650.0,0.8330078125,1.0,71.0
6bba_05b6850b,1.9902104160113323,,1,0.9590920805931091,43,2995.0,3063.0,0.958984375,1.0,69.0
6bba_05b6850b,1.8168052317185792,26.565051177077994,1,0.9828104972839355,46,3233.0,3305.0,0.98291015625,1.0,70.0
6bba_05b6850b,2.2980970388562794,99.87496139782128,1,0.9451155066490173,73,5288.0,5357.0,0.9453125,1.0,73.0
6bba_05b6850b,0.0,,1,0.9669677019119263,62,4451.0,4524.0,0.966796875,1.0,74.0
6bba_05b6850b,0.8125,111.80140948635182,1,0.8947664499282837,82,5947.0,6024.0,0.89453125,1.0,79.0
6bba_05b6850b,0.0,,1,0.9925522804260254,88,6423.0,6492.0,0.99267578125,1.0,73.0
6bba_05b6850b,0.40625,135.0,1,0.8530842661857605,51,3566.0,3644.0,0.85302734375,1.0,79.0
6bba_05b6850b,1.284675299443404,69.81620322790722,1,0.9404637813568115,70,5105.0,5186.0,0.9404296875,1.0,74.0
6bba_05b6850b,0.5745242597140698,135.0,1,0.9120423197746277,84,6096.0,6166.0,0.912109375,1.0,75.0
6bba_05b6850b,1.86167137607581,,1,0.9799017906188965,39,2733.0,2795.0,0.97998046875,1.0,64.0
6bba_05b6850b,1.8168052317185792,,1,0.9733846783638,5,435.0,509.0,0.97314453125,1.0,75.0
6bba_05b6850b,0.5745242597140698,135.0,1,0.9502391815185547,95,6867.0,6930.0,0.9501953125,1.0,66.0
6bba_05b6850b,0.0,,1,0.9435527920722961,66,4749.0,4822.0,0.943359375,1.0,74.0
6bba_05b6850b,0.40625,76.3669777746336,1,0.9820643663406372,47,3280.0,3348.0,0.98193359375,1.0,71.0
6bba_05b6850b,0.40625,90.0,1,0.9821120500564575,39,2740.0,2802.0,0.98193359375,1.0,64.0
6bba_05b6850b,0.5745242597140698,45.0,1,0.9671903252601624,23,1730.0,1794.0,0.96728515625,1.0,65.0
6bba_05b6850b,0.5745242597140698,80.12503860217872,1,0.9737429022789001,81,5869.0,5951.0,0.9736328125,1.0,78.0
6bba_05b6850b,0.40625,126.03989343030386,1,0.9710872173309326,71,5183.0,5256.0,0.97119140625,1.0,83.0
6bba_05b6850b,0.40625,90.0,1,0.9541960954666138,84,6079.0,6154.0,0.9541015625,1.0,75.0
6bba_05b6850b,0.9084026158592896,96.05074601591174,1,0.9110825657844543,45,3164.0,3234.0,0.9111328125,1.0,70.0
6bba_05b6850b,0.0,,1,0.9711413383483887,72,5196.0,5265.0,0.97119140625,1.0,69.0
6bba_05b6850b,2.1877232028983924,131.63353933657018,1,0.9628980755805969,24,1803.0,1872.0,0.962890625,1.0,68.0
6bba_05b6850b,0.40625,,1,0.9618781805038452,86,6224.0,6299.0,0.9619140625,1.0,73.0
6bba_05b6850b,0.0,,1,0.8389641642570496,44,3063.0,3139.0,0.8388671875,1.0,73.0
6bba_05b6850b,0.40625,76.3669777746336,1,0.511163055896759,10,836.0,909.0,0.51123046875,1.0,76.0
6bba_05b6850b,0.5745242597140698,90.0,1,0.9356608986854553,97,6996.0,7064.0,0.935546875,1.0,68.0
6bba_05b6850b,0.5745242597140698,45.0,1,0.9792274832725525,50,3533.0,3613.0,0.97900390625,1.0,77.0
6bba_05b6850b,0.8125,64.12330993917249,1,0.9483163356781006,29,2122.0,2186.0,0.9482421875,1.0,65.0
6bba_05b6850b,0.9084026158592896,143.13010235415598,1,0.6428901553153992,51,3553.0,3627.0,0.64306640625,1.0,79.0
6bba_05b6850b,0.0,,1,0.9340070486068726,62,4507.0,4580.0,0.93408203125,1.0,74.0
6bba_05b6850b,1.8168052317185792,63.989936222426,1,,74,5366.0,5439.0,0.38427734375,1.0,72.0
6bba_05b6850b,1.4647552056572457,126.16926773414153,1,0.9407092332839966,61,4433.0,4507.0,0.94091796875,1.0,77.0
6bba_05b6850b,1.7235727791422095,76.3669777746336,1,0.959717333316803,34,2420.0,2481.0,0.9599609375,1.0,61.0
6bba_05b6850b,1.284675299443404,94.39870535499554,1,0.9273388385772705,84,6077.0,6149.0,0.92724609375,1.0,75.0
6bba_05b6850b,0.0,,1,0.9858168363571167,89,6489.0,6557.0,0.98583984375,1.0,69.0
6bba_05b6850b,1.7235727791422095,39.66403535711893,1,0.9192383289337158,44,3074.0,3151.0,0.91943359375,1.0,73.0
6bba_05b6850b,0.0,,1,0.9661715030670166,59,4232.0,4309.0,0.96630859375,1.0,77.0
6bba_05b6850b,0.9084026158592896,62.47219323145048,1,0.4878673553466797,78,5643.0,5708.0,0.48779296875,1.0,71.0
6bba_05b6850b,0.9084026158592896,18.434948822922035,1,0.9606769680976868,48,3332.0,3407.0,0.96044921875,1.0,73.0
6bba_05b6850b,1.7235727791422095,103.63302222536642,1,0.9472973346710205,34,2462.0,2519.0,0.947265625,1.0,61.0
6bba_05b6850b,1.86167137607581,90.0,1,0.888982355594635,79,5708.0,5775.0,0.88916015625,1.0,68.0
6bba_05b6850b,0.9084026158592896,,1,0.9877395033836365,0,70.0,150.0,0.98779296875,1.0,78.0
6bba_05b6850b,3.7454399357752353,90.0,1,0.8963396549224854,67,4880.0,4954.0,0.896484375,1.0,73.0
6bba_05b6850b,3.471001521535247,71.6962645738912,1,0.9337303042411804,90,6532.0,6602.0,0.93359375,1.0,68.0
6bba_05b6850b,2.1877232028983924,71.08431755376213,1,0.9092810750007629,23,1775.0,1842.0,0.9091796875,1.0,65.0
6bba_05b6850b,1.9902104160113323,79.48026510934139,1,0.8745905160903931,48,3337.0,3414.0,0.87451171875,1.0,73.0
6bba_05b6850b,2.2980970388562794,,1,0.926261842250824,77,5584.0,5658.0,0.92626953125,1.0,71.0
6bba_05b6850b,0.8125,180.0,1,0.9978982210159302,34,2464.0,2523.0,0.998046875,1.0,61.0
6bba_05b6850b,2.2980970388562794,,1,0.9858335852622986,13,1062.0,1136.0,0.98583984375,1.0,76.0
6bba_05b6850b,0.9084026158592896,36.86989764584403,1,0.883790135383606,46,3234.0,3306.0,0.8837890625,1.0,70.0
6bba_05b6850b,4.958913218891817,85.30088053563017,1,0.9713767170906067,8,630.0,699.0,0.97119140625,1.0,71.0
6bba_05b6850b,3.917733121653388,115.28126476866309,1,0.9850867986679077,16,1254.0,1330.0,0.98486328125,1.0,75.0
6bba_05b6850b,5.008586377412294,,1,0.9892967343330383,28,2066.0,2128.0,0.9892578125,1.0,63.0
6bba_05b6850b,0.9084026158592896,126.86989764584402,1,0.9989961981773376,31,2285.0,2342.0,0.9990234375,1.0,59.0
6bba_05b6850b,1.1490485194281397,,1,0.9790716767311096,15,1158.0,1230.0,0.97900390625,1.0,73.0
6bba_05b6850b,0.40625,45.0,1,0.9308294653892517,32,2296.0,2354.0,0.9306640625,1.0,57.0
6bba_05b6850b,0.5745242597140698,,1,0.9772990345954895,25,1869.0,1937.0,0.9775390625,1.0,68.0
6bba_05b6850b,2.1877232028983924,131.0359291168989,1,0.9130653738975525,45,3151.0,3218.0,0.9130859375,1.0,70.0
6bba_05b6850b,1.7235727791422095,76.3669777746336,1,0.9809463620185852,95,6864.0,6929.0,0.98095703125,1.0,66.0
6bba_05b6850b,0.9084026158592896,69.56068242674176,1,0.9910359382629395,68,4921.0,4995.0,0.9912109375,1.0,73.0
6bba_05b6850b,0.5745242597140698,45.0,1,0.9798499345779419,21,1601.0,1666.0,0.97998046875,1.0,62.0
6bba_05b6850b,0.0,,1,0.9510282874107361,27,2013.0,2076.0,0.951171875,1.0,61.0
6bba_05b6850b,1.7235727791422095,76.3669777746336,1,0.9710649847984314,91,6585.0,6653.0,0.97119140625,1.0,71.0
6bba_05b6850b,0.0,,1,0.9967120885848999,39,2759.0,2821.0,0.99658203125,1.0,64.0
6bba_05b6850b,1.6750116604071745,90.0,1,0.9396424293518066,32,2300.0,2359.0,0.939453125,1.0,57.0
6bba_05b6850b,0.9084026158592896,69.64518356996454,1,0.9464015364646912,54,3807.0,3895.0,0.9462890625,1.0,90.0
6bba_05b6850b,0.40625,90.0,1,0.711879551410675,75,5473.0,5544.0,0.7119140625,1.0,71.0
6bba_05b6850b,3.300390601883359,109.1713746302339,1,0.8789583444595337,64,4590.0,4674.0,0.87890625,1.0,82.0
6bba_05b6850b,0.0,,1,0.9721216559410095,76,5483.0,5556.0,0.97216796875,1.0,73.0
6bba_05b6850b,0.40625,127.98516729935561,1,0.9264897704124451,65,4674.0,4749.0,0.92626953125,1.0,73.0
6bba_05b6850b,0.5745242597140698,146.30993247402026,1,0.9824774861335754,17,1305.0,1383.0,0.982421875,1.0,80.0
6bba_05b6850b,0.8125,116.56505117707799,1,0.9819205403327942,54,3808.0,3897.0,0.98193359375,1.0,90.0
6bba_05b6850b,6.512682938889317,172.03193808815337,1,0.9818071126937866,64,4604.0,4688.0,0.98193359375,1.0,82.0
6bba_05b6850b,0.0,,1,0.9496320486068726,76,5494.0,5568.0,0.94970703125,1.0,73.0
6bba_05b6850b,3.832554834897995,,1,0.9945112466812134,28,2103.0,2167.0,0.99462890625,1.0,63.0
6bba_05b6850b,0.40625,135.0,1,0.8884633779525757,79,5710.0,5776.0,0.888671875,1.0,68.0
6bba_05b6850b,0.40625,90.0,1,0.7516211867332458,65,4688.0,4762.0,0.75146484375,1.0,73.0
6bba_05b6850b,0.40625,90.0,1,0.9965797066688538,33,2404.0,2464.0,0.99658203125,1.0,62.0
6bba_05b6850b,0.0,,1,0.9630166888237,14,1084.0,1158.0,0.962890625,1.0,72.0
6bba_05b6850b,1.8168052317185792,123.21091076089908,1,0.9720602631568909,87,6287.0,6359.0,0.97216796875,1.0,71.0
6bba_05b6850b,1.6750116604071745,101.64234543708984,1,0.9267035126686096,34,2417.0,2478.0,0.9267578125,1.0,61.0
6bba_05b6850b,0.8125,90.0,1,0.9043511152267456,32,2340.0,2402.0,0.904296875,1.0,57.0
6bba_05b6850b,0.9084026158592896,18.434948822922035,1,0.9690185785293579,85,6201.0,6274.0,0.96923828125,1.0,71.0
6bba_05b6850b,0.0,,1,0.9807022213935852,59,4233.0,4307.0,0.98046875,1.0,77.0
6bba_05b6850b,3.2752922102462856,97.1250163489018,1,0.9387127161026001,69,4986.0,5058.0,0.9384765625,1.0,73.0
6bba_05b6850b,1.1490485194281397,62.42495228952325,1,0.9506067037582397,50,3524.0,3600.0,0.95068359375,1.0,77.0
6bba_05b6850b,3.350023320814349,,1,0.9032718539237976,43,2970.0,3039.0,0.9033203125,1.0,69.0
6bba_05b6850b,0.40625,153.434948822922,1,0.9970954656600952,32,2342.0,2404.0,0.9970703125,1.0,57.0
6bba_05b6850b,1.4647552056572457,146.30993247402023,1,0.9497881531715393,33,2354.0,2417.0,0.94970703125,1.0,62.0
6bba_05b6850b,7.468815376282908,,1,0.8321684002876282,77,5574.0,5643.0,0.83203125,1.0,71.0
6bba_05b6850b,0.0,,1,0.9561536908149719,66,4810.0,4883.0,0.9560546875,1.0,74.0
6bba_05b6850b,0.8125,90.0,1,0.5826303362846375,65,4735.0,4810.0,0.58251953125,1.0,73.0
6bba_05b6850b,1.7235727791422095,56.63491197922431,1,0.8274648785591125,14,1134.0,1207.0,0.82763671875,1.0,72.0
6bba_05b6850b,0.40625,90.0,1,0.9388105273246765,19,1460.0,1535.0,0.93896484375,1.0,76.0
6bba_05b6850b,0.8125,45.0,1,0.9784141778945923,22,1666.0,1730.0,0.978515625,1.0,65.0
6bba_05b6850b,0.0,,1,0.9007701277732849,42,2903.0,2970.0,0.90087890625,1.0,67.0
6bba_05b6850b,1.625,18.434948822921996,1,0.9546456933021545,49,3458.0,3533.0,0.95458984375,1.0,74.0
6bba_05b6850b,1.4647552056572457,97.73170654900389,1,0.9920165538787842,92,6637.0,6701.0,0.9921875,1.0,61.0
6bba_05b6850b,0.0,,1,0.9688647389411926,76,5511.0,5584.0,0.96875,1.0,73.0
6bba_05b6850b,1.4647552056572457,61.041105120532784,1,0.9380263090133667,93,6715.0,6784.0,0.93798828125,1.0,65.0
6bba_05b6850b,0.40625,90.0,1,0.9106752872467041,55,3919.0,4010.0,0.91064453125,1.0,90.0
6bba_05b6850b,0.9084026158592896,108.43494882292201,1,0.7851952314376831,14,1135.0,1210.0,0.78515625,1.0,72.0
6bba_05b6850b,1.625,90.0,1,0.9965456128120422,17,1365.0,1439.0,0.99658203125,1.0,80.0
6bba_05b6850b,1.86167137607581,162.24720983805335,1,0.8459542989730835,22,1709.0,1775.0,0.84619140625,1.0,65.0
6bba_05b6850b,2.4375,,1,0.9238397479057312,13,1059.0,1134.0,0.923828125,1.0,76.0
6bba_05b6850b,1.6750116604071745,133.8762651909286,1,0.9445462822914124,3,309.0,388.0,0.9443359375,1.0,79.0
6bba_05b6850b,2.6012692214570947,123.51516171382796,1,0.9627876281738281,18,1383.0,1460.0,0.962890625,1.0,75.0
6bba_05b6850b,2.6012692214570947,73.77726564884665,1,0.9565646648406982,75,5429.0,5501.0,0.95654296875,1.0,71.0
6bba_05b6850b,0.0,,1,0.6359046101570129,59,4277.0,4353.0,0.6357421875,1.0,77.0
6bba_05b6850b,0.40625,26.565051177077994,1,0.8488074541091919,30,2212.0,2271.0,0.8486328125,1.0,59.0
6bba_05b6850b,0.0,,1,0.9865208864212036,81,5853.0,5932.0,0.986328125,1.0,78.0
6bba_05b6850b,1.8168052317185792,20.900922096570543,1,0.9740028381347656,93,6716.0,6785.0,0.97412109375,1.0,65.0
6bba_05b6850b,0.5745242597140698,81.12360491902666,1,0.9436600804328918,91,6598.0,6663.0,0.94384765625,1.0,71.0
6bba_05b6850b,0.0,,1,0.9599035978317261,22,1713.0,1778.0,0.9599609375,1.0,65.0
6bba_05b6850b,0.40625,,1,0.9906156063079834,82,5932.0,6009.0,0.99072265625,1.0,79.0
6bba_05b6850b,0.40625,90.0,1,0.9316124320030212,10,805.0,882.0,0.931640625,1.0,76.0
6bba_05b6850b,0.40625,135.0,1,0.985007107257843,83,6059.0,6134.0,0.98486328125,1.0,72.0
6bba_05b6850b,0.40625,90.0,1,0.9837697744369507,33,2402.0,2462.0,0.98388671875,1.0,62.0
6bba_05b6850b,0.0,,1,0.8493656516075134,97,6979.0,7046.0,0.849609375,1.0,68.0
6bba_05b6850b,0.5745242597140698,98.87639508097335,1,0.9757227897644043,74,5369.0,5440.0,0.9755859375,1.0,72.0
6bba_05b6850b,0.5745242597140698,,1,0.9770057201385498,58,4206.0,4281.0,0.97705078125,1.0,81.0
6bba_05b6850b,1.4647552056572457,168.6900675259798,1,0.9497132301330566,19,1515.0,1587.0,0.94970703125,1.0,76.0
6bba_05b6850b,0.40625,45.0,1,0.8897484540939331,94,6782.0,6847.0,0.8896484375,1.0,70.0
6bba_05b6850b,1.21875,90.0,1,0.9826987981796265,92,6689.0,6753.0,0.98291015625,1.0,61.0
6bba_05b6850b,1.8168052317185792,151.43917478218876,1,0.895367443561554,71,5181.0,5251.0,0.8955078125,1.0,83.0
6bba_05b6850b,1.86167137607581,,1,0.9725887179374695,77,5570.0,5645.0,0.97265625,1.0,71.0
6bba_05b6850b,1.6750116604071745,149.03624346792648,1,0.9807816743850708,78,5688.0,5756.0,0.98095703125,1.0,71.0
6bba_05b6850b,2.333728575156074,,1,0.9229984879493713,67,4856.0,4930.0,0.9228515625,1.0,73.0
6bba_05b6850b,0.5745242597140698,90.0,1,0.952562153339386,79,5698.0,5766.0,0.95263671875,1.0,68.0
6bba_05b6850b,0.5745242597140698,108.43494882292201,1,0.6029190421104431,36,2575.0,2628.0,0.60302734375,1.0,56.0
6bba_05b6850b,0.0,,1,0.9811372756958008,66,4783.0,4856.0,0.98095703125,1.0,74.0
6bba_05b6850b,0.40625,90.0,1,0.9852862358093262,20,1535.0,1601.0,0.9853515625,1.0,68.0
6bba_05b6850b,1.7235727791422095,11.309932474020195,1,0.9520392417907715,18,1437.0,1515.0,0.9521484375,1.0,75.0
6bba_05b6850b,0.9084026158592896,90.0,1,0.9687934517860413,40,2795.0,2857.0,0.96875,1.0,63.0
6bba_05b6850b,3.7454399357752353,,1,0.8828110098838806,53,3741.0,3833.0,0.8828125,1.0,83.0
6bba_05b6850b,0.5745242597140698,161.56505117707798,1,0.9699642658233643,56,4001.0,4083.0,0.9697265625,1.0,88.0
6bba_05b6850b,0.9084026158592896,90.0,1,0.9825693368911743,23,1759.0,1828.0,0.982421875,1.0,65.0
6bba_05b6850b,1.6750116604071745,75.96375653207353,1,,85,6175.0,6242.0,0.01995849609375,3.0,71.0
6bba_05b6850b,0.9084026158592896,83.77314970286564,1,0.5799386501312256,35,2520.0,2575.0,0.580078125,1.0,57.0
6bba_05b6850b,1.8168052317185792,,1,0.9523289799690247,73,5278.0,5351.0,0.9521484375,1.0,73.0
6bba_05b6850b,0.5745242597140698,135.0,1,0.9701312780380249,94,6822.0,6888.0,0.97021484375,1.0,70.0
6bba_05b6850b,0.5745242597140698,98.87639508097335,1,0.9686727523803711,61,4398.0,4475.0,0.96875,1.0,77.0
6bba_05b6850b,1.8168052317185792,116.56505117707799,1,0.9836853742599487,40,2802.0,2867.0,0.98388671875,1.0,63.0
6bba_05b6850b,2.368824207280903,,1,0.9276936054229736,60,4325.0,4405.0,0.927734375,1.0,76.0
6bba_05b6850b,0.40625,135.0,1,0.9780892729759216,75,5424.0,5497.0,0.97802734375,1.0,71.0
6bba_05b6850b,2.0714766773970688,84.96836277827504,1,0.9554377794265747,17,1362.0,1435.0,0.95556640625,1.0,80.0
6bba_05b6850b,0.0,,1,0.9018630385398865,12,983.0,1059.0,0.90185546875,1.0,78.0
6bba_05b6850b,0.5745242597140698,81.12360491902666,1,0.5343635678291321,20,1583.0,1644.0,0.5341796875,1.0,68.0
6bba_05b6850b,0.40625,116.56505117707799,1,0.9802079796791077,91,6628.0,6689.0,0.97998046875,1.0,71.0
6bba_05b6850b,1.625,90.0,1,0.9441381692886353,96,6911.0,6978.0,0.9443359375,1.0,65.0
6bba_05b6850b,1.284675299443404,124.69515353123397,1,0.9601845145225525,73,5280.0,5353.0,0.9599609375,1.0,73.0
6bba_05b6850b,2.2980970388562794,25.284996046051784,1,0.4888573884963989,1,147.0,227.0,0.48876953125,1.0,81.0
6bba_05b6850b,1.625,90.0,1,0.9610919952392578,31,2284.0,2340.0,0.9609375,1.0,59.0
6bba_05b6850b,1.7235727791422095,91.27052364178712,1,0.8669753074645996,54,3861.0,3949.0,0.8671875,1.0,90.0
6bba_05b6850b,1.284675299443404,,1,0.9872229099273682,58,4152.0,4233.0,0.9873046875,1.0,81.0
6bba_05b6850b,0.8125,103.63302222536642,1,0.9412298202514648,79,5725.0,5793.0,0.94140625,1.0,68.0
6bba_05b6850b,1.21875,32.573555699196866,1,0.9799641966819763,68,4920.0,4994.0,0.97998046875,1.0,73.0
6bba_05b6850b,1.4647552056572457,97.1250163489018,1,0.5806520581245422,17,1363.0,1437.0,0.58056640625,1.0,80.0
6bba_05b6850b,0.40625,33.69006752597979,1,0.9646152853965759,20,1587.0,1648.0,0.96484375,1.0,68.0
6bba_05b6850b,1.7235727791422095,96.05074601591174,1,0.9273133277893066,71,5128.0,5210.0,0.92724609375,1.0,83.0
6bba_05b6850b,4.0625,,1,0.9767023324966431,53,3773.0,3867.0,0.9765625,1.0,83.0
6bba_05b6850b,1.86167137607581,64.12330993917249,1,0.9125621318817139,90,6529.0,6598.0,0.91259765625,1.0,68.0
6bba_05b6850b,0.0,,1,0.9603260159492493,58,4155.0,4232.0,0.96044921875,1.0,81.0
